17.2	-5.866	2.28505e-22	1.106	0.8185
17.3	-5.774	2.45678e-22	0.419	0.817
17.4	-6.474	2.3263e-22	0.075	0.8285
17.5	-5.716	2.3698e-22	2.115	0.833
17.6	-5.24	1.91799e-22	0.725	0.8435
17.7	-5.242	2.33196e-22	1.2	0.8335
17.8	-5.17	2.3466e-22	0.627	0.83725
17.9	-3.772	2.23994e-22	1.932	0.8445
18	-5.616	2.21764e-22	1.3	0.84175
18.1	-5.358	1.90052e-22	1.716	0.83025
18.2	-5.054	1.82544e-22	1.681	0.835
18.3	-5.638	1.98357e-22	0.542	0.83475
18.4	-4.868	2.25926e-22	0.217	0.836
18.5	-5.766	1.81466e-22	0.185	0.8395
18.6	-4.6	1.82727e-22	1.525	0.84975
18.7	-4.828	1.91177e-22	1.653	0.841
18.8	-4.558	1.98182e-22	1.115	0.84025
18.9	-4.46	1.85954e-22	0.101	0.851
19	-5.186	2.04419e-22	2.268	0.83125
19.1	-5.256	1.75436e-22	0.733	0.84025
19.2	-5.352	1.77872e-22	0.705	0.8435
19.3	-5.502	1.89285e-22	1.204	0.83875
19.4	-4.418	1.97748e-22	0.019	0.857
19.5	-4.848	1.86788e-22	0.348	0.86475
19.6	-5.152	1.87964e-22	0.812	0.85175
19.7	-5.334	2.08837e-22	0.728	0.836
19.8	-4.546	1.97696e-22	0.161	0.8445
19.9	-5.488	1.60011e-22	0.294	0.84975
20	-4.82	1.8539e-22	1.036	0.84875
